	dates_list	dates_nums	net_income	EPS	shares_outstanding	total_stockholders_equity	BVPS	market_price	PE_ratio	PB_ratio	revenue	cost_of_revenue	gross_profit_margin_ratio	income_from_operations	operating_margin_ratio	net_income_margin_ratio	total_assets	total_liabilities_and_stockholders_equity	total_liabilities	ROE	ROE_percent	ROA	current_assets	current_liabilities	current_ratio	accounts_receivable	accounts_receivable_turnover_ratio	accounts_payable	accounts_payable_turnover_ratio	DE_ratio	LE_ratio	depreciation	solvency_ratio	nonoperating_income_expense	interest_coverage_ratio	operating_CF	PPE	FCF	FCF_to_revenue	investing_CF	investing_CF_to_operating_CF	GR_FCF	dividends	DPS	retention_ratio	SGR	IGR	FCF_margin	cash_and_cash	MS	liquid_assets	quick_ratio	PB_ratio
0	2013-02-01	734900	53000000.0	0.02642073778664008	2006000000.0	11755000000.0	5.859920239282154	29.729999542236328	1125.2524355042656	5.073447816395242	5089000000.0	1364000000.0	0.7319709176655531	538000000.0	0.10571821575948123	0.010414619768127334	15103000000.0	15103000000.0	3348000000.0	0.004508719693747341	0.4508719693747341	0.0035092365755147984	11267000000.0	1052000000.0	10.710076045627376	719000000.0	7.0778859527121005	65000000.0	78.29230769230769	0.19532113994045086	0.28481497235219055	566000000.0	-0.1532258064516129	7000000.0	76.85714285714286	1612000000.0	1235000000.0	0.18793619142572282	3.692988630884709e-11	-7024000000.0	-4.357320099255583	528.8401253918496	0	0.0	1.0	0.004508719693747341	0.0035092365755147984	0.07408135193554725	2384000000.0	7242000000.0	10345000000.0	9.833650190114069	5.073447816395242
1	2014-01-31	735264	1500000000.0	0.6198347107438017	2420000000.0	15470000000.0	6.392561983471074	62.56999969482422	100.94626617431639	9.787937896669336	7872000000.0	1875000000.0	0.7618140243902439	2804000000.0	0.3561991869918699	0.19054878048780488	17895000000.0	17895000000.0	2425000000.0	0.09696186166774402	9.696186166774403	0.08382229673093043	13070000000.0	1100000000.0	11.881818181818181	1109000000.0	7.098286744815149	87000000.0	90.48275862068965	0.08564964447317389	0.15675500969618616	857000000.0	0.2651546391752577	6000000.0	467.3333333333333	4222000000.0	1362000000.0	1.1818181818181819	1.5012934220251294e-10	-2624000000.0	-0.6215063950734249	17.373903831440167	0	0.0	1.0	0.09696186166774402	0.08382229673093043	0.3633130081300813	3323000000.0	8126000000.0	12558000000.0	11.416363636363636	9.787937896669336
2	2015-01-29	735627	2940000000.0	1.1247130833970926	2614000000.0	36096000000.0	13.808722264728386	78.0	69.35102040816327	5.648603723404255	12466000000.0	2153000000.0	0.8272902294240334	4994000000.0	0.40060965827049577	0.2358414888496711	40184000000.0	40184000000.0	4088000000.0	0.08144946808510638	8.144946808510637	0.07316344813856261	13670000000.0	1424000000.0	9.599719101123595	1678000000.0	7.4290822407628125	176000000.0	70.82954545454545	0.07380319148936171	0.11325354609929078	923000000.0	0.4933953033268102	-84000000.0	-59.45238095238095	5457000000.0	1831000000.0	1.3871461361897475	1.112743571466186e-10	-5913000000.0	-1.0835623969213855	56.26886251217326	0	0.0	1.0	0.08144946808510638	0.07316344813856261	0.290871169581261	4315000000.0	6884000000.0	12877000000.0	9.042837078651685	5.648603723404255
3	2016-01-28	735991	3688000000.0	1.315733143061006	2803000000.0	44218000000.0	15.775240813414198	109.11000061035156	82.92715068080679	6.91653470782974	17928000000.0	2867000000.0	0.8400825524319501	6225000000.0	0.3472222222222222	0.20571173583221777	49407000000.0	49407000000.0	5189000000.0	0.08340494821113574	8.340494821113573	0.07464529317708017	21652000000.0	1925000000.0	11.247792207792207	2559000000.0	7.0058616647127785	196000000.0	91.46938775510205	0.07381609299380343	0.11735040028947487	1220000000.0	0.4756215070341106	-31000000.0	-200.80645161290323	8599000000.0	2523000000.0	2.16767748840528	1.2091016780484606e-10	-9434000000.0	-1.0971043144551693	87.18798697692772	0	0.0	1.0	0.08340494821113574	0.07464529317708017	0.3389112003569835	4907000000.0	13527000000.0	20993000000.0	10.905454545454546	6.91653470782974
4	2017-02-03	736363	10217000000.0	3.5686342996856446	2863000000.0	59194000000.0	20.6755151938526	130.97999572753906	36.7031151774439	6.335029357163638	27638000000.0	3789000000.0	0.8629061437151747	12427000000.0	0.4496345611115131	0.36967219046240685	64961000000.0	64961000000.0	5767000000.0	0.17260195290063182	17.260195290063184	0.15727898277427996	34401000000.0	2875000000.0	11.965565217391305	3993000000.0	6.921612822439268	302000000.0	91.51655629139073	0.04885630300368281	0.0974254147379802	1590000000.0	1.4959250910352002	91000000.0	136.56043956043956	16108000000.0	4491000000.0	4.05763185469787	1.4681351236333561e-10	-11739000000.0	-0.7287683138813013	48.523641062941984	0	0.0	1.0	0.17260195290063182	0.15727898277427996	0.42032708589622986	8903000000.0	20546000000.0	33442000000.0	11.632	6.335029357163638
5	2018-02-01	736726	15934000000.0	5.492588762495691	2901000000.0	74347000000.0	25.628059289900033	193.08999633789062	35.15464286282294	7.534319870017899	40653000000.0	5454000000.0	0.8658401593978304	20203000000.0	0.4969620938184144	0.39195139350109465	84524000000.0	84524000000.0	10177000000.0	0.21431934039033182	21.43193403903318	0.18851450475604561	48563000000.0	3760000000.0	12.915691489361702	5832000000.0	6.970679012345679	380000000.0	106.98157894736842	0.08631148533229317	0.13688514667706833	2330000000.0	1.3367397071828633	391000000.0	51.670076726342714	24216000000.0	6733000000.0	6.0265425715270595	1.4824348932494672e-10	-20038000000.0	-0.8274694416914437	-11.814563509742634	0	0.0	1.0	0.21431934039033182	0.18851450475604561	0.43005436253167045	8079000000.0	33632000000.0	47543000000.0	12.644414893617022	7.534319870017899
6	2019-01-31	737090	22112000000.0	7.65121107266436	2890000000.0	84127000000.0	29.109688581314877	166.69000244140625	21.786093842965993	5.726272267591428	55838000000.0	9355000000.0	0.8324617643898421	24913000000.0	0.4461656936136681	0.39600272216053584	97334000000.0	97334000000.0	13207000000.0	0.2628407051243953	26.284070512439527	0.2271765261881768	50480000000.0	7017000000.0	7.193957531708707	7587000000.0	7.3596942137867405	820000000.0	68.09512195121951	0.07357923140014502	0.15698883830399277	3680000000.0	1.3956235329749376	448000000.0	55.609375	29274000000.0	13915000000.0	5.314532871972318	9.517770822687629e-11	-11603000000.0	-0.3963585434173669	39.85002618708433	0	0.0	1.0	0.2628407051243953	0.2271765261881768	0.2750635767756725	10019000000.0	31095000000.0	48701000000.0	6.94043038335471	5.726272267591428
7	2020-01-30	737454	18485000000.0	6.47687456201822	2854000000.0	101054000000.0	35.40784863349685	209.52999877929688	32.350479660054816	5.917614508244238	70697000000.0	12770000000.0	0.8193699874110641	23986000000.0	0.3392788944368219	0.2614679547929898	133376000000.0	133376000000.0	32322000000.0	0.18292200209788825	18.292200209788824	0.13859315019193857	66225000000.0	15053000000.0	4.399455258088088	9518000000.0	7.427715906703089	1363000000.0	51.86867204695525	0.1708888317137372	0.3198487937142518	5180000000.0	0.4116391312418786	826000000.0	29.038740920096853	36314000000.0	15102000000.0	7.432375613174492	1.0513000004490278e-10	-19864000000.0	-0.5470066640964917	11.525867736130502	0	0.0	1.0	0.18292200209788825	0.13859315019193857	0.30004102012815254	19079000000.0	35776000000.0	64373000000.0	4.2764233043247195	5.917614508244238
8	2021-01-28	737818	29146000000.0	10.22307962118555	2851000000.0	128290000000.0	44.998246229393196	265.0	25.921738832086735	5.889118403616806	85965000000.0	16692000000.0	0.8058279532367824	32671000000.0	0.3800500203571221	0.3390449601582039	159316000000.0	159316000000.0	31026000000.0	0.22718840127835374	22.718840127835374	0.18294458811418815	75670000000.0	14981000000.0	5.051064681930446	11335000000.0	7.584031760035289	1331000000.0	64.58677685950413	0.12506820484839037	0.24184270013251227	6390000000.0	0.7334493650486689	509000000.0	64.18664047151277	38747000000.0	15115000000.0	8.289021396001402	9.642321172571864e-11	-30059000000.0	-0.7757761891243193		0	0.0	1.0	0.22718840127835374	0.18294458811418815	0.2749025766300238	17576000000.0	44378000000.0	73289000000.0	4.892130031373073	5.889118403616806
